17,324,909,49.175706,15.80456
17,323,910,49.175528,15.804283
17,324,910,49.175526,15.804557
17,323,911,49.175348,15.80428
 
18,325,908,49.175884,15.804837
18,326,908,49.175882,15.805112
18,325,909,49.175704,15.804834
18,326,909,49.175702,15.805109
 
19,298,970,49.164782,15.79725
19,299,970,49.16478,15.797524
19,300,970,49.164778,15.797799
19,297,971,49.164604,15.796973
19,298,971,49.164602,15.797247
19,299,971,49.1646,15.797521
19,300,971,49.164598,15.797796
19,297,972,49.164424,15.79697
19,298,972,49.164422,15.797244
19,299,972,49.16442,15.797519
19,300,972,49.164418,15.797793
19,298,973,49.164242,15.797241
19,299,973,49.16424,15.797516
 
20,20,948,49.169241,15.721046
20,21,948,49.169239,15.72132
20,22,948,49.169237,15.721595
20,23,948,49.169236,15.721869
20,24,948,49.169234,15.722143
20,20,949,49.169061,15.721043
20,21,949,49.169059,15.721318
20,22,949,49.169057,15.721592
20,23,949,49.169056,15.721866
20,24,949,49.169054,15.722141
20,20,950,49.168881,15.721041
20,21,950,49.168879,15.721315
20,22,950,49.168878,15.721589
20,20,951,49.168701,15.721038
20,21,951,49.168699,15.721312
20,22,951,49.168698,15.721587
20,20,952,49.168521,15.721035
20,21,952,49.16852,15.72131
 
21,22,960,49.167079,15.721563
21,23,960,49.167077,15.721838
21,24,960,49.167075,15.722112
21,25,960,49.167073,15.722386
21,26,960,49.167072,15.722661
21,22,961,49.166899,15.721561
21,23,961,49.166897,15.721835
21,24,961,49.166895,15.722109
21,25,961,49.166894,15.722384
21,26,961,49.166892,15.722658
21,22,962,49.166719,15.721558
21,23,962,49.166717,15.721832
21,24,962,49.166715,15.722107
21,25,962,49.166714,15.722381
21,26,962,49.166712,15.722655
21,25,963,49.166534,15.722378
21,26,963,49.166532,15.722653
 
22,3,916,49.175026,15.716465
22,4,916,49.175025,15.716739
22,5,916,49.175023,15.717014
22,3,917,49.174846,15.716462
22,4,917,49.174845,15.716737
22,5,917,49.174843,15.717011
22,6,917,49.174841,15.717286
22,2,918,49.174668,15.716186
22,3,918,49.174667,15.71646
22,4,918,49.174665,15.716734
22,5,918,49.174663,15.717009
22,6,918,49.174661,15.717283
22,2,919,49.174488,15.716183
22,3,919,49.174487,15.716457
22,4,919,49.174485,15.716732
22,5,919,49.174483,15.717006
22,6,919,49.174482,15.71728
22,2,920,49.174309,15.71618
22,3,920,49.174307,15.716455
22,4,920,49.174305,15.716729
22,5,920,49.174303,15.717003
22,2,921,49.174129,15.716178
22,3,921,49.174127,15.716452
22,4,921,49.174125,15.716726
22,5,921,49.174124,15.717001
22,1,922,49.17395,15.715901
22,2,922,49.173949,15.716175
22,3,922,49.173947,15.716449
22,4,922,49.173945,15.716724
22,5,922,49.173944,15.716998
22,1,923,49.173771,15.715898
22,2,923,49.173769,15.716173
22,3,923,49.173767,15.716447
22,4,923,49.173765,15.716721
22,5,923,49.173764,15.716996
22,3,924,49.173587,15.716444
22,4,924,49.173586,15.716719
 
23,16,920,49.174285,15.720022
23,16,921,49.174105,15.720019
23,17,921,49.174103,15.720293
23,15,922,49.173927,15.719742
23,16,922,49.173925,15.720016
23,17,922,49.173923,15.720291
23,15,923,49.173747,15.719739
23,16,923,49.173745,15.720014
23,17,923,49.173743,15.720288
23,15,924,49.173567,15.719737
23,16,924,49.173565,15.720011
23,17,924,49.173563,15.720286
 
24,17,930,49.172484,15.72027
24,17,931,49.172304,15.720267
24,18,931,49.172302,15.720542
24,17,932,49.172124,15.720265
24,18,932,49.172122,15.720539
24,19,932,49.172121,15.720813
24,17,933,49.171944,15.720262
24,18,933,49.171943,15.720536
24,19,933,49.171941,15.720811
 
27,471,882,49.180274,15.844976
27,472,882,49.180272,15.84525
27,470,883,49.180097,15.844699
27,471,883,49.180095,15.844973
27,472,883,49.180093,15.845247
27,470,884,49.179917,15.844696
27,471,884,49.179915,15.84497
27,470,885,49.179737,15.844692
 
28,486,879,49.180784,15.849101
28,487,879,49.180782,15.849376
28,488,879,49.18078,15.84965
28,487,880,49.180602,15.849373
28,488,880,49.1806,15.849647
 
31,585,970,49.164211,15.875978
31,586,970,49.164209,15.876252
31,584,971,49.164034,15.875701
31,585,971,49.164032,15.875975
31,586,971,49.164029,15.876249
31,583,972,49.163856,15.875423
31,584,972,49.163854,15.875698
31,585,972,49.163852,15.875972
31,586,972,49.16385,15.876246
31,583,973,49.163676,15.87542
31,584,973,49.163674,15.875694
31,585,973,49.163672,15.875969
31,584,974,49.163494,15.875691
31,585,974,49.163492,15.875965
 
32,583,977,49.162956,15.875407
32,584,977,49.162954,15.875682
32,585,977,49.162952,15.875956
32,583,978,49.162776,15.875404
32,584,978,49.162774,15.875678
32,585,978,49.162772,15.875953
 
33,637,949,49.16788,15.89031
33,638,949,49.167878,15.890584
33,636,950,49.167702,15.890032
33,637,950,49.1677,15.890307
33,638,950,49.167698,15.890581
33,639,950,49.167696,15.890855
33,636,951,49.167522,15.890029
33,637,951,49.16752,15.890303
33,638,951,49.167518,15.890578
33,639,951,49.167516,15.890852
33,640,951,49.167514,15.891126
33,638,952,49.167338,15.890575
33,639,952,49.167336,15.890849
33,640,952,49.167334,15.891123
33,640,953,49.167154,15.89112
 
34,644,948,49.168045,15.892233
34,645,948,49.168043,15.892508
34,646,948,49.168041,15.892782
34,644,949,49.167865,15.89223
34,645,949,49.167863,15.892505
34,646,949,49.167861,15.892779
 
35,739,948,49.167841,15.918295
35,740,948,49.167838,15.918569
35,740,949,49.167659,15.918566
35,741,949,49.167656,15.91884
35,740,950,49.167479,15.918562
35,741,950,49.167477,15.918837
35,742,950,49.167474,15.919111
35,741,951,49.167297,15.918833
35,742,951,49.167294,15.919108
 
37,726,947,49.168049,15.914732
37,727,947,49.168047,15.915006
37,726,948,49.167869,15.914728
37,727,948,49.167867,15.915003
 
38,733,941,49.169113,15.916672
38,734,941,49.169111,15.916946
 
39,742,873,49.181325,15.919367
39,743,873,49.181323,15.919642
39,741,874,49.181148,15.91909
39,742,874,49.181146,15.919364
39,743,874,49.181143,15.919639
39,740,875,49.18097,15.918812
39,741,875,49.180968,15.919086
39,742,875,49.180966,15.919361
39,740,876,49.18079,15.918809
39,741,876,49.180788,15.919083
39,742,876,49.180786,15.919357
 
41,744,863,49.18312,15.91995
41,745,863,49.183118,15.920224
41,743,864,49.182942,15.919672
41,744,864,49.18294,15.919946
41,745,864,49.182938,15.920221
41,746,864,49.182936,15.920495
41,743,865,49.182762,15.919669
41,744,865,49.18276,15.919943
41,745,865,49.182758,15.920217
41,746,865,49.182756,15.920492
41,744,866,49.18258,15.91994
41,745,866,49.182578,15.920214
41,746,866,49.182576,15.920488
 
42,756,870,49.181834,15.923219
42,755,871,49.181657,15.922941
42,756,871,49.181655,15.923216
42,757,871,49.181652,15.92349
42,756,872,49.181475,15.923212
42,757,872,49.181472,15.923487
 
45,786,709,49.210729,15.931995
45,786,710,49.210549,15.931992
45,786,711,49.21037,15.931988
45,787,711,49.210367,15.932263
45,787,712,49.210187,15.93226
45,787,713,49.210008,15.932256
 
47,920,735,49.20575,15.968695
47,921,735,49.205747,15.968969
47,920,736,49.20557,15.968691
47,921,736,49.205568,15.968966
47,921,737,49.205388,15.968962
 
48,714,257,49.292194,15.913726
48,715,257,49.292191,15.914001
48,714,258,49.292014,15.913723
48,715,258,49.292012,15.913998
48,716,258,49.292009,15.914273
48,717,258,49.292007,15.914548
48,714,259,49.291834,15.913719
48,715,259,49.291832,15.913994
48,716,259,49.29183,15.914269
48,717,259,49.291827,15.914545
48,715,260,49.291652,15.913991
48,716,260,49.29165,15.914266
48,717,260,49.291647,15.914541
 
50,741,241,49.295013,15.921205
50,740,242,49.294835,15.920927
50,741,242,49.294833,15.921202
50,742,242,49.294831,15.921477
50,743,242,49.294829,15.921752
50,741,243,49.294653,15.921198
50,742,243,49.294651,15.921473
50,743,243,49.294649,15.921749
50,744,243,49.294646,15.922024
50,742,244,49.294471,15.92147
50,743,244,49.294469,15.921745
50,743,245,49.294289,15.921742
 
51,740,237,49.295734,15.920944
51,741,237,49.295732,15.921219
51,742,237,49.29573,15.921494
51,741,238,49.295552,15.921215
51,742,238,49.29555,15.92149
 
52,769,205,49.301427,15.929028
52,768,206,49.301249,15.928749
52,769,206,49.301247,15.929024
52,770,206,49.301245,15.929299
52,768,207,49.301069,15.928746
52,769,207,49.301067,15.929021
52,768,208,49.300889,15.928743
52,767,209,49.300712,15.928464
52,768,209,49.300709,15.928739
52,767,210,49.300532,15.928461
 
53,776,206,49.301231,15.93095
53,775,207,49.301054,15.930671
53,776,207,49.301052,15.930946
53,776,208,49.300872,15.930943
53,777,208,49.300869,15.931218
53,777,209,49.30069,15.931215
 
54,774,203,49.301775,15.93041
54,775,203,49.301773,15.930685
54,776,203,49.301771,15.93096
54,775,204,49.301593,15.930682
54,776,204,49.301591,15.930957
 
55,862,78,49.324063,15.95505
55,861,79,49.323885,15.954772
55,862,79,49.323883,15.955047
55,863,79,49.323881,15.955322
55,861,80,49.323705,15.954768
55,862,80,49.323703,15.955043
55,863,80,49.323701,15.955319
55,861,81,49.323525,15.954765
55,862,81,49.323523,15.95504
55,863,81,49.323521,15.955315
55,861,82,49.323345,15.954761
55,862,82,49.323343,15.955036
55,863,82,49.323341,15.955312
55,862,83,49.323163,15.955033
55,863,83,49.323161,15.955308
55,864,83,49.323159,15.955583
55,862,84,49.322983,15.955029
55,863,84,49.322981,15.955305
55,862,85,49.322804,15.955026
 
56,853,80,49.323723,15.952567
56,854,80,49.323721,15.952842
56,855,80,49.323719,15.953117
56,853,81,49.323544,15.952563
56,854,81,49.323541,15.952838
56,855,81,49.323539,15.953114
56,854,82,49.323361,15.952835
56,855,82,49.323359,15.95311
 
57,837,1,49.33797,15.948437
57,838,1,49.337968,15.948712
57,837,2,49.33779,15.948433
57,838,2,49.337788,15.948708
57,839,2,49.337786,15.948984
57,840,2,49.337783,15.949259
57,837,3,49.33761,15.94843
57,838,3,49.337608,15.948705
57,839,3,49.337606,15.94898
57,840,3,49.337603,15.949256
57,838,4,49.337428,15.948702
57,839,4,49.337426,15.948977
57,840,4,49.337424,15.949252
57,839,5,49.337246,15.948973
57,840,5,49.337244,15.949249
 
58,504,33,49.33293,15.85667
58,505,33,49.332928,15.856946
58,506,33,49.332925,15.857221
58,504,34,49.33275,15.856667
58,505,34,49.332748,15.856943
58,506,34,49.332746,15.857218
58,507,34,49.332744,15.857493
58,504,35,49.33257,15.856664
58,505,35,49.332568,15.856939
58,506,35,49.332566,15.857215
58,507,35,49.332564,15.85749
58,506,36,49.332386,15.857212
58,507,36,49.332384,15.857487
 
59,512,24,49.334532,15.858901
59,513,24,49.33453,15.859176
59,514,24,49.334528,15.859451
59,512,25,49.334352,15.858898
59,513,25,49.33435,15.859173
59,514,25,49.334348,15.859448
59,513,26,49.33417,15.85917
 
60,491,44,49.330977,15.853058
60,492,44,49.330975,15.853333
60,493,44,49.330973,15.853609
60,490,45,49.330799,15.85278
60,491,45,49.330797,15.853055
60,492,45,49.330795,15.85333
60,493,45,49.330793,15.853605
60,494,45,49.330791,15.853881
60,490,46,49.33062,15.852777
60,491,46,49.330618,15.853052
60,492,46,49.330616,15.853327
60,493,46,49.330614,15.853602
60,494,46,49.330611,15.853878
60,490,47,49.33044,15.852774
60,491,47,49.330438,15.853049
60,492,47,49.330436,15.853324
60,493,47,49.330434,15.853599
60,490,48,49.33026,15.85277
60,491,48,49.330258,15.853046
60,492,48,49.330256,15.853321
60,493,48,49.330254,15.853596
60,490,49,49.33008,15.852767
60,491,49,49.330078,15.853043
60,492,49,49.330076,15.853318
60,490,50,49.3299,15.852764
60,491,50,49.329898,15.853039
60,492,50,49.329896,15.853315
60,491,51,49.329718,15.853036
60,492,51,49.329716,15.853312
 
61,481,44,49.330998,15.850306
61,481,45,49.330818,15.850303
61,482,45,49.330816,15.850578
61,480,46,49.33064,15.850024
61,481,46,49.330638,15.8503
61,482,46,49.330636,15.850575
61,480,47,49.33046,15.850021
61,481,47,49.330458,15.850296
61,482,47,49.330456,15.850572
61,480,48,49.33028,15.850018
61,481,48,49.330278,15.850293
 
62,305,1064,49.147859,15.798898
62,306,1064,49.147857,15.799172
62,307,1064,49.147855,15.799447
62,305,1065,49.147679,15.798895
62,306,1065,49.147677,15.79917
62,307,1065,49.147675,15.799444
62,306,1066,49.147497,15.799167
 
